genome_id	genome_name	accession	annotation	feature_type	seed_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	go	ec	pathway
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3496			3506490	3506966	+	477	greB	transcript cleavage factor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3497			3507063	3509384	+	2322	yhgF	putative transcriptional accessory protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3498			3509841	3510068	+	228	feoA	ferrous iron transporter, protein A				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3499			3510085	3512406	+	2322	feoB	fused ferrous iron transporter, protein B: GTP-binding protein/membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3500			3512406	3512642	+	237	feoC	putative DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3501			3512845	3513723	+	879	yhgA	putative transposase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3502			3513752	3514522	-	771	bioH	pimeloyl-ACP carboxylesterase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3503			3514560	3515243	+	684	gntX	protein required for the utilization of DNA as a carbon source				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3504			3515302	3515877	+	576	nfuA	Fe/S biogenesis protein; possible scaffold/chaperone for damaged Fe/S proteins				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3505			3516237	3517553	+	1317	gntT	gluconate transporter, high-affinity GNT I system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3506			3517664	3519748	-	2085	malQ	4-alpha-glucanotransferase (amylomaltase)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3507			3519758	3522151	-	2394	malP	maltodextrin phosphorylase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3508			3522763	3525468	+	2706	malT	DNA-binding transcriptional activator for the mal regulon and maltotriose-ATP-binding protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3509			3525511	3526527	-	1017	rtcA	RNA 3'-terminal phosphate cyclase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3510			3526531	3527757	-	1227	rtcB	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3512			3527946	3529544	+	1599	rtcR	sigma 54-dependent transcriptional regulator of rtcBA expression				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3511			3529526	3530284	-	759	glpR	DNA-binding transcriptional repressor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3513			3530301	3531131	-	831	glpG	rhomboid intramembrane serine protease				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3514			3531176	3531502	-	327	glpE	thiosulfate:cyanide sulfurtransferase (rhodanese)				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3515			3531692	3533197	+	1506	glpD	sn-glycerol-3-phosphate dehydrogenase, aerobic, FAD/NAD(P)-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3518			3533813	3536260	-	2448	glgP	glycogen phosphorylase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3519			3536279	3537712	-	1434	glgA	glycogen synthase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3520			3537712	3539007	-	1296	glgC	glucose-1-phosphate adenylyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3521			3539025	3540998	-	1974	glgX	glycogen debranching enzyme				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3522			3540995	3543181	-	2187	glgB	1,4-alpha-glucan branching enzyme				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3523			3543454	3544557	-	1104	asd	aspartate-semialdehyde dehydrogenase, NAD(P)-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3524			3544750	3545343	+	594	yhgN	putative antibiotic transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3525			3545400	3546740	-	1341	gntU	gluconate transporter, low affinity GNT 1 system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3526			3546744	3547271	-	528	gntK	gluconate kinase 2				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3527			3547410	3548405	-	996	gntR	DNA-binding transcriptional repressor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3528			3548629	3549324	-	696	yhhW	quercetinase activity in vitro				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3529			3549447	3550484	-	1038	yhhX	putative oxidoreductase with NAD(P)-binding Rossmann-fold domain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3530			3550817	3551305	+	489	yhhY	putative acetyltransferase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3531			3551542	3552720	+	1179	yhhZ	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4615			3553162	3553437	+	276	insA	IS1 repressor TnpA				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3534			3553356	3553859	+	504	insB1	IS1 transposase B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4518			3554083	3554238	+	156	yrhD	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3535			3554438	3554722	+	285	yrhB	stable heat shock chaperone				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3536			3554760	3556502	-	1743	ggt	gamma-glutamyltranspeptidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3538			3556622	3557062	+	441	yhhA	conserved protein, DUF2756 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3537			3557049	3557792	-	744	ugpQ	glycerophosphodiester phosphodiesterase, cytosolic				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3539			3557789	3558859	-	1071	ugpC	glycerol-3-phosphate transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3540			3558861	3559706	-	846	ugpE	glycerol-3-phosphate transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3541			3559703	3560590	-	888	ugpA	glycerol-3-phosphate transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3542			3560688	3562004	-	1317	ugpB	glycerol-3-phosphate transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3544			3562403	3563116	-	714	livF	leucine/isoleucine/valine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3545			3563118	3563885	-	768	livG	leucine/isoleucine/valine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3546			3563882	3565159	-	1278	livM	leucine/isoleucine/valine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3547			3565156	3566082	-	927	livH	leucine/isoleucine/valine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3548			3566130	3567239	-	1110	livK	leucine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3550			3567663	3568046	+	384	panM	PanD autocleavage accelerator, panothenate synthesis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3551			3568234	3569337	-	1104	livJ	leucine/isoleucine/valine transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3552			3569608	3570462	-	855	rpoH	RNA polymerase, sigma 32 (sigma H) factor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3553			3570707	3571765	-	1059	ftsX	putative transporter subunit: membrane component of ABC superfamily				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3554			3571758	3572426	-	669	ftsE	putative transporter subunit: ATP-binding component of ABC superfamily				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3555			3572429	3573922	-	1494	ftsY	Signal Recognition Particle (SRP) receptor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3556			3574072	3574668	+	597	rsmD	16S rRNA m(2)G966 methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3557			3574658	3574927	+	270	yhhL	conserved protein, DUF1145 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3558			3574930	3575289	-	360	yhhM	conserved protein, DUF2500 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3559			3575430	3576056	+	627	yhhN	putative inner membrane protein, TMEM86 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3560			3576130	3578328	+	2199	zntA	zinc, cobalt and lead efflux system				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3561			3578430	3578675	-	246	tusA	sulfurtransferase required 2-thiolation step of mnm(5)-s(2)U34-tRNA synthesis				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3562			3578896	3579561	+	666	yhhQ	inner membrane protein, DUF165 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3563			3579634	3580191	+	558	dcrB	periplasmic protein, predicted lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3564			3580195	3581412	-	1218	yhhS	putative arabinose efflux transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3565			3581544	3582593	+	1050	yhhT	inner membrane protein, predicted membrane permease, UPF0118 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3566			3582648	3583235	+	588	acpT	holo-(acyl carrier protein) synthase 2				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3567			3583346	3584920	+	1575	nikA	nickel-binding, heme-binding periplasmic protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3568			3584920	3585864	+	945	nikB	nickel transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3569			3585861	3586694	+	834	nikC	nickel transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3570			3586694	3587458	+	765	nikD	nickel transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3571			3587455	3588261	+	807	nikE	nickel transporter subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3572			3588267	3588668	+	402	nikR	DNA-binding transcriptional repressor, Ni-binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3573			3588871	3593106	+	4236	rhsB	rhsB element core protein RshB				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_4580			3593078	3593461	+	384	yhhH	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3574			3594057	3595193	+	1137	yhhI	putative transposase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3575			3595358	3596482	-	1125	yhhJ	putative permease subunit, ABC transporter superfamily, inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3576			3596482	3599217	-	2736	rbbA	fused ribosome-associated ATPase: ATP-binding protein/ATP-binding protein/predicted membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3577			3599214	3600281	-	1068	yhiI	putative membrane fusion protein (MFP) of efflux pump				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3579			3600647	3602269	-	1623	yhiJ	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3583			3604520	3605572	+	1053	yhiM	acid resistance protein, inner membrane				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3584			3605887	3607089	-	1203	yhiN	putative oxidoreductase with FAD/NAD(P)-binding domain				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3585			3607321	3608820	+	1500	pitA	phosphate transporter, low-affinity; tellurite importer				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3586			3609064	3609399	-	336	uspB	universal stress (ethanol tolerance) protein B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3587			3609790	3610224	+	435	uspA	universal stress global response regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3588			3610541	3612010	+	1470	dtpB	dipeptide and tripeptide permease B				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3589			3612059	3612811	-	753	rsmJ	16S rRNA m(2)G1516 methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3590			3612819	3614861	-	2043	prlC	oligopeptidase A				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3592			3615064	3615906	+	843	rlmJ	23S rRNA m(6)A2030 methyltransferase, SAM-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3593			3615978	3617330	+	1353	gor	glutathione oxidoreductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3594			3617384	3617512	-	129	dinQ	damage inducible protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3596			3618207	3618560	+	354	arsR	DNA-binding transcriptional repressor				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3597			3618614	3619903	+	1290	arsB	arsenite/antimonite transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3598			3619916	3620341	+	426	arsC	arsenate reductase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3601			3621861	3622877	-	1017	insH1	IS5 transposase and trans-activator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3602			3623640	3624206	+	567	slp	outer membrane lipoprotein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3603			3624362	3624892	+	531	dctR	putative DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3604			3624934	3625581	-	648	yhiD	putative Mg(2+) transport ATPase, inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3605			3625645	3625971	-	327	hdeB	acid-resistance protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3606			3626087	3626419	-	333	hdeA	stress response protein acid-resistance protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3607			3626674	3627246	+	573	hdeD	acid-resistance membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3608			3628045	3628572	+	528	gadE	DNA-binding transcriptional activator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3609			3628911	3630068	+	1158	mdtE	anaerobic multidrug efflux transporter, ArcA-regulated				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3610			3630093	3633206	+	3114	mdtF	anaerobic multidrug efflux transporter, ArcA-regulated				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3611			3633569	3634297	-	729	gadW	transcriptional activator of gadA and gadBC; repressor of gadX				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3612			3634665	3635489	-	825	gadX	DNA-binding transcriptional dual regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3613			3635859	3637259	-	1401	gadA	glutamate decarboxylase A, PLP-dependent				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3614			3637470	3638867	-	1398	yhjA	putative cytochrome C peroxidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3615			3639271	3640920	+	1650	treF	cytoplasmic trehalase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3616			3640971	3641573	-	603	yhjB	putative two-component system response regulator, LuxR-like HTH domain, function unknown				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3618			3642093	3642992	+	900	yhjC	putative DNA-binding transcriptional regulator				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3619			3643041	3644054	+	1014	yhjD	putative alternate lipid exporter, suppressor of msbA and KDO essentiality, inner membrane protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3620			3644465	3645787	+	1323	yhjE	inner membrane protein, predicted transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3621			3645969	3648029	-	2061	yhjG	Inner membrane protein, AsmA family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3622			3648099	3648866	-	768	yhjH	cyclic-di-GMP phosphodiesterase, FlhDC-regulated				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3624			3649098	3650027	+	930	kdgK	ketodeoxygluconokinase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3625			3650123	3651619	-	1497	yhjJ	putative zinc-dependent peptidase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3626			3651840	3653126	-	1287	dctA	C4-dicarboxylic acid, orotate and citrate transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3628			3653309	3655297	-	1989	yhjK	cyclic-di-GMP phosphodiesterase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3629			3655379	3658852	-	3474	bcsC	cellulose synthase subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3630			3658834	3659940	-	1107	bcsZ	endo-1,4-D-glucanase				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3631			3659947	3662286	-	2340	bcsB	regulator of cellulose synthase, cyclic di-GMP binding				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3632			3662297	3664915	-	2619	bcsA	cellulose synthase, catalytic subunit				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3634			3665676	3665864	-	189	yhjR	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3635			3666255	3667235	-	981		transposase DDE domain protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3636			3667336	3668907	+	1572	bcsE	cellulose production protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3637			3668904	3669095	+	192	bcsF	hypothetical protein				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3638			3669092	3670771	+	1680	bcsG	inner membrane protein, predicted endoglucanase, DUF3260 family				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3639			3670858	3670965	-	108	ldrD	toxic polypeptide, small				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3640			3671441	3672712	+	1272	yhjV	putative transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3641			3672742	3673746	-	1005	dppF	dipeptide transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3642			3673743	3674726	-	984	dppD	dipeptide/heme transporter				
83333.84	Escherichia coli K-12 ER3413	CP009789	RefSeq	CDS		ER3413_3643			3674737	3675639	-	903	dppC	dipeptide/heme transporter				
